"N","lambda_bar","cv","D","cap","compliance","decay","phi","trigger_link","trigger_mode","model","beta1","beta_l2","beta_cross","grid","power","mcse_power","power_all","type_s","type_m","bias","rel_bias","emp_se","rmse","coverage","ci_width","conv_rate","R_converged","R_total","mean_n","sd_n","below_k","master_seed","R_requested"
90,4,0.3,21,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.999291275084597,-0.000141744983080699,-0.000708724915403497,0.0133559993309444,0.0133500721739729,0.953,0.0529700549668047,1,1000,1000,62.9492222222222,20.4306743100971,1.11111111111112e-05,20260709,1000
120,4,0.3,21,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00044759884984,8.95197699677663e-05,0.000447598849838832,0.0118058626189852,0.011800297774861,0.95,0.0458242511435429,1,1000,1000,63.0452583333333,20.498543567114,2.49999999999998e-05,20260709,1000
150,4,0.3,21,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00196692260314,0.000393384520628176,0.00196692260314088,0.0105077208593334,0.0105098304858396,0.951,0.0409832509654397,1,1000,1000,63.0043066666667,20.4589492813892,2.66666666666666e-05,20260709,1000
20,1,0.9,21,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",0.890890890890891,0.00986415799911767,0.89,0,1.05204406063583,-0.00267536484178954,-0.0133768242089477,0.0634057129585693,0.0634304162376114,0.93993993993994,0.240097536887616,0.999,999,1000,15.71295,14.1976874716642,0.4294,20260709,1000
40,1,0.9,21,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",0.994,0.00244213021765835,0.994,0,0.989372998348849,-0.00285887944977636,-0.0142943972488818,0.0424418182255738,0.0425168180614061,0.948,0.167630569716667,1,1000,1000,15.711925,14.299486941093,0.4278,20260709,1000
60,1,0.9,21,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",0.999,0.000999499874937461,0.999,0,1.00176270859435,0.000230287554592673,0.00115143777296337,0.0347998132816799,0.0347831713590516,0.951,0.136738355316893,1,1000,1000,15.7457666666667,14.4290839428885,0.428216666666667,20260709,1000
90,1,0.9,21,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00065783025606,0.000131566051211091,0.000657830256055453,0.0280768651999789,0.0280631316628091,0.959,0.111330099315347,1,1000,1000,15.7310333333333,14.5491876247501,0.426611111111111,20260709,1000
120,1,0.9,21,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00386870737145,0.000773741474289741,0.0038687073714487,0.0246889990896885,0.0246887789338319,0.937,0.095821351120261,1,1000,1000,15.84195,14.644292701984,0.4237,20260709,1000
150,1,0.9,21,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.997511871699705,-0.000497625660058981,-0.00248812830029491,0.0219309455289792,0.0219256251158503,0.95,0.0859091932821186,1,1000,1000,15.7560066666667,14.6755570350639,0.427766666666667,20260709,1000
20,2,0.9,21,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",0.997,0.00172945077987204,0.997,0,1.00920003871246,0.00147143426973631,0.00735717134868155,0.0411359928331189,0.0411417410335318,0.958,0.164342769139771,1,1000,1000,31.42875,27.8276776740413,0.22725,20260709,1000
40,2,0.9,21,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.0078061862538,0.00156123725076029,0.00780618625380147,0.0291793575259063,0.0292065220879207,0.96,0.115129829432361,1,1000,1000,31.367625,28.1850903606144,0.22665,20260709,1000
60,2,0.9,21,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00338217889551,0.000676435779102008,0.00338217889551004,0.0230775434743664,0.0230759182950908,0.959,0.0933235982352462,1,1000,1000,31.6458,28.6745172852913,0.224766666666667,20260709,1000
90,2,0.9,21,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00621071895424,0.0012421437908483,0.00621071895424152,0.0195079021601734,0.0195376715511687,0.943,0.076341574211166,1,1000,1000,31.3933,28.5103219759013,0.226211111111111,20260709,1000
120,2,0.9,21,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.999922855158771,-1.54289682457176e-05,-7.7144841228588e-05,0.0167650878353746,0.0167567102979898,0.955,0.0661594555038676,1,1000,1000,31.31965,28.5924755912295,0.227841666666667,20260709,1000
150,2,0.9,21,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.999971518669784,-5.69626604313145e-06,-2.84813302156572e-05,0.0150106223864233,0.0150031162793205,0.948,0.0589612993501241,1,1000,1000,31.50074,28.7120353465546,0.22402,20260709,1000
20,4,0.9,21,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.0050183323914,0.00100366647827932,0.0050183323913966,0.0302474722872502,0.0302490002576584,0.938,0.114904395274605,1,1000,1000,62.4505,54.8825450086644,0.1083,20260709,1000
40,4,0.9,21,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.998504137391323,-0.000299172521735308,-0.00149586260867654,0.0208078283536239,0.0207995735357925,0.937,0.0798362528514706,1,1000,1000,63.343125,56.7303345036359,0.1063,20260709,1000
60,4,0.9,21,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.999256809797789,-0.000148638040442156,-0.000743190202210781,0.0161791756859002,0.0161717671704863,0.962,0.0653169173619085,1,1000,1000,62.61,56.3943956185849,0.108883333333333,20260709,1000
90,4,0.9,21,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00037752774895,7.55055497901891e-05,0.000377527748950945,0.0137131320621748,0.0137064817532342,0.949,0.0530181464906637,1,1000,1000,63.1575888888889,56.8803691012086,0.105622222222222,20260709,1000
120,4,0.9,21,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.999763620914162,-4.72758171675136e-05,-0.000236379085837568,0.0117029300444381,0.0116971726522384,0.947,0.0459055310191333,1,1000,1000,63.0612333333333,56.9562555619808,0.107533333333333,20260709,1000
150,4,0.9,21,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00281193218925,0.000562386437850254,0.00281193218925127,0.0106591986092881,0.0106687007167103,0.947,0.0411329434007188,1,1000,1000,62.7491,56.6214193860529,0.107153333333333,20260709,1000
20,1,0.3,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",0.967,0.00564898220921256,0.967,0,1.02587723845169,0.00116403885441224,0.00582019427206121,0.053742031021191,0.0537277645062491,0.938,0.202055443359245,1,1000,1000,20.97135,7.6785642431033,0.04825,20260709,1000
40,1,0.3,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.998306350220403,-0.000338729955919409,-0.00169364977959705,0.0355084384293371,0.0354922961848536,0.952,0.142360164903616,1,1000,1000,21.008725,7.73654093604065,0.047325,20260709,1000
60,1,0.3,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.994836505642049,-0.00103269887159016,-0.0051634943579508,0.0291346767960692,0.0291384115829738,0.946,0.116136216054864,1,1000,1000,21.0199333333333,7.75577810470444,0.0466833333333333,20260709,1000
90,1,0.3,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.997356206102186,-0.000528758779562905,-0.00264379389781452,0.0241776745490712,0.0241713667900921,0.959,0.094773318829864,1,1000,1000,20.9938777777778,7.76947384237309,0.0468222222222222,20260709,1000
120,1,0.3,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00147533641805,0.000295067283609118,0.00147533641804559,0.0206452621724297,0.0206370464945942,0.952,0.0820622865492217,1,1000,1000,21.0062833333333,7.77332240605305,0.0458583333333333,20260709,1000
150,1,0.3,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.998232167491117,-0.000353566501776648,-0.00176783250888324,0.0194258867301705,0.0194193902955098,0.943,0.0733915683154702,1,1000,1000,21.0073066666667,7.80012236079869,0.04598,20260709,1000
20,2,0.3,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.997783797301843,-0.000443240539631351,-0.00221620269815676,0.0354429189958412,0.035427965911336,0.952,0.13880852833386,1,1000,1000,42.0379,13.9093466549967,0.000649999999999999,20260709,1000
40,2,0.3,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00121450030814,0.00024290006162811,0.00121450030814055,0.0249905402857293,0.0249792229084258,0.959,0.0981994880329239,1,1000,1000,41.957075,14.1050428430626,0.000724999999999998,20260709,1000
60,2,0.3,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00235804632176,0.000471609264352441,0.0023580463217622,0.0208888912794231,0.0208837699758185,0.951,0.0800703644986194,1,1000,1000,42.0451666666667,14.0549023540423,0.00065,20260709,1000
90,2,0.3,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.995753805190257,-0.000849238961948634,-0.00424619480974317,0.0160397195251938,0.0160541750538272,0.958,0.0653357407755111,1,1000,1000,41.9905555555556,14.1161836840653,0.000777777777777777,20260709,1000
120,2,0.3,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.998049209954032,-0.000390158009193647,-0.00195079004596824,0.0155397887648885,0.0155369164603094,0.932,0.0565988487094289,1,1000,1000,42.036275,14.1408318661319,0.000775000000000001,20260709,1000
150,2,0.3,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.998750102171932,-0.00024997956561354,-0.0012498978280677,0.0128027186331784,0.0127987571497844,0.959,0.0505859971219806,1,1000,1000,41.97846,14.13849037939,0.000833333333333333,20260709,1000
20,4,0.3,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00653653682511,0.00130730736502196,0.00653653682510982,0.024119103830597,0.0241424624048205,0.957,0.0968896610364076,1,1000,1000,84.24825,26.6917101112688,0,20260709,1000
40,4,0.3,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.999281303709286,-0.000143739258142817,-0.000718696290714083,0.0176860950032623,0.0176778341287129,0.948,0.0684902870555345,1,1000,1000,84.111975,26.6876812319074,0,20260709,1000
60,4,0.3,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.999628346686149,-7.43306627701279e-05,-0.00037165331385064,0.0145175588094993,0.014510488596905,0.95,0.0559712116318709,1,1000,1000,83.9837333333333,26.5159453140905,0,20260709,1000
90,4,0.3,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.998742969742304,-0.000251406051539199,-0.001257030257696,0.0115134787134959,0.0115104664065705,0.956,0.0456656326037479,1,1000,1000,83.9883888888889,26.8069853485804,1.11111111111112e-05,20260709,1000
120,4,0.3,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.99828511564685,-0.000342976870630063,-0.00171488435315031,0.010425024425792,0.0104254537684395,0.94,0.0395328140512507,1,1000,1000,84.0299083333333,26.7718287312748,8.33333333333338e-06,20260709,1000
150,4,0.3,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00075949250452,0.000151898500904024,0.000759492504520121,0.0089289976915102,0.00892582466385019,0.952,0.0353461962289663,1,1000,1000,84.0615933333333,26.7858219551686,0,20260709,1000
20,1,0.9,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",0.971,0.00530650544143696,0.971,0,1.03165514849601,0.00282143403663038,0.0141071701831519,0.053396896542949,0.0534447174366283,0.943,0.204333895842683,1,1000,1000,20.97425,18.4955289646572,0.3268,20260709,1000
40,1,0.9,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.998588014432078,-0.000282397113584382,-0.00141198556792191,0.0365686539162854,0.0365514559344709,0.945,0.142775158963067,1,1000,1000,21.098125,19.2110958494017,0.333175,20260709,1000
60,1,0.9,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.990866003932147,-0.0018267992135706,-0.00913399606785298,0.0283972674887503,0.0284417930411131,0.956,0.11651290151785,1,1000,1000,20.9593,19.1388527420077,0.335616666666667,20260709,1000
90,1,0.9,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00464744321938,0.000929488643875209,0.00464744321937605,0.0243791237676661,0.0243846526147615,0.955,0.0948461624624822,1,1000,1000,21.0106,19.2836603713939,0.333333333333333,20260709,1000
120,1,0.9,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00046948216752,9.38964335045755e-05,0.000469482167522878,0.0206135437207608,0.0206034483299087,0.957,0.0819899833411349,1,1000,1000,21.01005,19.3452760392838,0.334291666666667,20260709,1000
150,1,0.9,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00710353821202,0.0014207076424041,0.00710353821202048,0.0182843869540584,0.0183303818204815,0.948,0.0733641118904112,1,1000,1000,20.9885133333333,19.2955217380866,0.33176,20260709,1000
20,2,0.9,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",0.998,0.00141279864099595,0.998,0,1.00629243689928,0.00100639099484759,0.00503195497423795,0.0376538140881319,0.0376484359370044,0.936,0.140553401131148,1,1000,1000,42.3046,37.4786675580897,0.16645,20260709,1000
40,2,0.9,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.01399616909477,0.00279923381895331,0.0139961690947665,0.0251831919913224,0.0253257709791056,0.957,0.0984141718474239,1,1000,1000,42.3082,37.8770494888094,0.164825,20260709,1000
60,2,0.9,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00561734770479,0.00112346954095721,0.00561734770478606,0.0203953813050171,0.0204161159579368,0.95,0.0806156560395972,1,1000,1000,41.88255,38.0190952177068,0.169516666666667,20260709,1000
90,2,0.9,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00303468356848,0.000606936713695438,0.00303468356847719,0.0165477962308917,0.0165506526370849,0.96,0.0655330006372506,1,1000,1000,41.98,37.9543430057469,0.169355555555556,20260709,1000
120,2,0.9,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.99917060765173,-0.000165878469654102,-0.000829392348270508,0.0142976624068033,0.0142914744800987,0.959,0.05668541325681,1,1000,1000,42.010525,38.0280145770643,0.165816666666667,20260709,1000
150,2,0.9,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00019866205812,3.97324116240549e-05,0.000198662058120275,0.0130019600821995,0.0129955182150487,0.95,0.050567704814282,1,1000,1000,42.1193,38.2633149589334,0.16602,20260709,1000
20,4,0.9,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.999492488737929,-0.000101502252414148,-0.000507511262070742,0.025612768235683,0.0256001598726524,0.941,0.0986326721100913,1,1000,1000,84.01525,74.2253384610804,0.07705,20260709,1000
40,4,0.9,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00172428085471,0.000344856170941932,0.00172428085470966,0.0176009438823338,0.0175955209670573,0.957,0.0689583889542716,1,1000,1000,83.90245,74.5880406817681,0.075775,20260709,1000
60,4,0.9,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00034528004741,6.90560094825654e-05,0.000345280047412827,0.0142063956162623,0.0141994585622762,0.954,0.056301956380877,1,1000,1000,83.7479833333333,74.4169332828393,0.0772333333333333,20260709,1000
90,4,0.9,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.998329632179327,-0.000334073564134507,-0.00167036782067254,0.0123772795918971,0.0123755993063831,0.931,0.0458066305487564,1,1000,1000,84.0406333333333,75.6536454567893,0.0770444444444444,20260709,1000
120,4,0.9,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,0.996967272209825,-0.000606545558035104,-0.00303272779017552,0.00989395693963143,0.00990759259625313,0.952,0.0395820949928689,1,1000,1000,84.048975,75.2258101741952,0.0758833333333333,20260709,1000
150,4,0.9,28,Inf,0.75,0,0.3,0,"poisson",4,0.2,0.3,0.1,"model_4",1,0,1,0,1.00043758317494,8.7516634988738e-05,0.00043758317494369,0.0089685694651376,0.00896451126242514,0.952,0.0354197480200912,1,1000,1000,84.01662,75.6400381335404,0.0772866666666667,20260709,1000
