"N","lambda_bar","cv","D","cap","compliance","decay","phi","beta1","trigger_link","grid","power","mcse_power","power_all","type_s","type_m","bias","rel_bias","emp_se","rmse","coverage","ci_width","conv_rate","R_converged","R_total","mean_n","sd_n","below_k","master_seed","R_requested"
90,1,0.3,14,Inf,0.75,0,0,0.2,0,"S3_phi",0.97997997997998,0.00443157507846749,0.979,0,1.01869675065966,0.00123003568299876,0.0061501784149938,0.0484337540765541,0.0484251313371365,0.952952952952953,0.199038435701916,0.999,999,1000,10.5061777777778,4.50323967738301,0.451922222222222,20260709,1000
150,1,0.3,14,Inf,0.75,0,0,0.2,0,"S3_phi",0.998,0.00141279864099595,0.998,0,1.0037839407416,0.000506682758435434,0.00253341379217717,0.0400770659582932,0.0400602268094834,0.947,0.154343997595813,1,1000,1000,10.5043533333333,4.50822972559632,0.45254,20260709,1000
40,2,0.3,14,Inf,0.75,0,0,0.2,0,"S3_phi",0.903,0.00935900635751467,0.903,0,1.05233771517665,-0.00051779879124153,-0.00258899395620765,0.0597067862294884,0.0596791717194549,0.951,0.240863764168339,1,1000,1000,21.02205,7.72339245073968,0.0469,20260709,1000
90,2,0.3,14,Inf,0.75,0,0,0.2,0,"S3_phi",0.999,0.000999499874937461,0.999,0,0.989942244340307,-0.00214937762127856,-0.0107468881063928,0.041721181945155,0.041755672549208,0.946,0.16059036347272,1,1000,1000,20.9922444444444,7.73025287210644,0.0454111111111111,20260709,1000
150,2,0.3,14,Inf,0.75,0,0,0.2,0,"S3_phi",1,0,1,0,1.00233810150356,0.000467620300711319,0.00233810150355659,0.031670805191302,0.0316584195800986,0.944,0.124796326091748,1,1000,1000,21.01962,7.76968711002891,0.0458733333333333,20260709,1000
40,4,0.3,14,Inf,0.75,0,0,0.2,0,"S3_phi",0.949,0.00695693898205238,0.949,0,1.04053626044074,0.00205469700418512,0.0102734850209256,0.0551977294709221,0.0552083719121055,0.947,0.212855938899056,1,1000,1000,42.052225,14.0470396312963,0.00075,20260709,1000
90,4,0.3,14,Inf,0.75,0,0,0.2,0,"S3_phi",1,0,1,0,0.990414446431863,-0.00191711071362735,-0.00958555356813676,0.0355637495007836,0.0355976236814234,0.947,0.142290836961762,1,1000,1000,42.0531555555556,14.092485952992,0.000766666666666667,20260709,1000
150,4,0.3,14,Inf,0.75,0,0,0.2,0,"S3_phi",1,0,1,0,0.998066592245398,-0.000386681550920392,-0.00193340775460196,0.0289062548449027,0.0288943856174712,0.94,0.110018555677319,1,1000,1000,42.03748,14.1564702414597,0.00072,20260709,1000
40,1,0.9,14,Inf,0.75,0,0,0.2,0,"S3_phi",0.683127572016461,0.0149231326894465,0.664,0,1.21645366283028,0.00206396732312125,0.0103198366156063,0.083411164296298,0.0833937914264149,0.93724279835391,0.323143999398186,0.972,972,1000,10.5617,9.82916000098746,0.57815,20260709,1000
90,1,0.9,14,Inf,0.75,0,0,0.2,0,"S3_phi",0.93687374749499,0.00769804185793874,0.935,0,1.04016714981003,0.0005847445462559,0.0029237227312795,0.0574560006565698,0.0574301848334604,0.943887775551102,0.215413837152254,0.998,998,1000,10.5314444444444,9.94985819825037,0.579611111111111,20260709,1000
150,1,0.9,14,Inf,0.75,0,0,0.2,0,"S3_phi",0.996,0.00199599599197994,0.996,0,1.00787429711688,0.00106574203918028,0.00532871019590139,0.0410748586459174,0.0410681467181487,0.961,0.168046591146312,1,1000,1000,10.49982,9.90467732258212,0.580673333333333,20260709,1000
40,2,0.9,14,Inf,0.75,0,0,0.2,0,"S3_phi",0.843687374749499,0.0114953588455417,0.842,0,1.10867259591429,0.00282894313915302,0.0141447156957651,0.0700373878644063,0.0700594287182199,0.93186372745491,0.261165359568226,0.998,998,1000,21.127275,19.2393631571361,0.3301,20260709,1000
90,2,0.9,14,Inf,0.75,0,0,0.2,0,"S3_phi",0.991,0.00298646948753876,0.991,0,1.0034362311758,-0.000400276760349205,-0.00200138380174603,0.0441306042280665,0.0441103495881588,0.946,0.177537751190704,1,1000,1000,20.9865,19.3325631126033,0.333222222222222,20260709,1000
150,2,0.9,14,Inf,0.75,0,0,0.2,0,"S3_phi",0.999,0.000999499874937461,0.999,0,1.00528240189262,0.000930634703951966,0.00465317351975983,0.035342241188185,0.0353368224256771,0.953,0.137736662210689,1,1000,1000,20.9251333333333,19.3626582151724,0.335346666666667,20260709,1000
40,4,0.9,14,Inf,0.75,0,0,0.2,0,"S3_phi",0.917,0.00872416185085994,0.917,0,1.06116376046961,0.00229938880557623,0.0114969440278812,0.0585317400974948,0.0585476372121117,0.949,0.2315377366041,1,1000,1000,41.772375,37.6767506310656,0.1702,20260709,1000
90,4,0.9,14,Inf,0.75,0,0,0.2,0,"S3_phi",0.999,0.000999499874937461,0.999,0,0.996400290526805,-0.000871803995412757,-0.00435901997706378,0.0398656261830739,0.0398552245637136,0.933,0.154072096891699,1,1000,1000,41.8899666666667,37.9844805899844,0.169033333333333,20260709,1000
150,4,0.9,14,Inf,0.75,0,0,0.2,0,"S3_phi",1,0,1,0,0.997428530878984,-0.000514293824203232,-0.00257146912101616,0.0302566667197108,0.0302459073800784,0.951,0.119950938068629,1,1000,1000,41.8498133333333,38.044230460778,0.165866666666667,20260709,1000
40,1,0.3,28,Inf,0.75,0,0,0.2,0,"S3_phi",0.886,0.0100500746265886,0.886,0,1.06273933588109,-0.000487830806721073,-0.00243915403360537,0.0617455311205923,0.0617165786612208,0.946,0.241381566891376,1,1000,1000,21.023025,7.73024112775422,0.047925,20260709,1000
90,1,0.3,28,Inf,0.75,0,0,0.2,0,"S3_phi",1,0,1,0,0.993464994277155,-0.00130700114456897,-0.00653500572284485,0.0426221382919207,0.0426208666957271,0.942,0.160596397801788,1,1000,1000,21.0153111111111,7.76633128737551,0.0469666666666667,20260709,1000
150,1,0.3,28,Inf,0.75,0,0,0.2,0,"S3_phi",1,0,1,0,1.01024871803858,0.00204974360771687,0.0102487180385843,0.0322760491265718,0.0323249602123658,0.946,0.12463813969537,1,1000,1000,20.9888733333333,7.77032914010315,0.04656,20260709,1000
40,2,0.3,28,Inf,0.75,0,0,0.2,0,"S3_phi",0.957,0.00641490451994416,0.957,0,1.02057103674921,-0.00105389227134672,-0.00526946135673362,0.0545590522061168,0.0545419487768062,0.94,0.211992847724516,1,1000,1000,41.996425,14.0682845965103,0.000724999999999998,20260709,1000
90,2,0.3,28,Inf,0.75,0,0,0.2,0,"S3_phi",0.999,0.000999499874937461,0.999,0,0.997747110780355,-0.000579960939346341,-0.00289980469673171,0.0369707548941669,0.036956815818172,0.937,0.142244408242033,1,1000,1000,42.0951222222222,14.1980249518502,0.000877777777777778,20260709,1000
150,2,0.3,28,Inf,0.75,0,0,0.2,0,"S3_phi",1,0,1,0,0.997445604096729,-0.000510879180654206,-0.00255439590327103,0.0285759459678084,0.0285662230755901,0.941,0.110217643037325,1,1000,1000,41.97422,14.0932183916757,0.00078,20260709,1000
40,4,0.3,28,Inf,0.75,0,0,0.2,0,"S3_phi",0.976,0.00483983470792134,0.976,0,1.00380554051136,-0.0021268009250458,-0.010634004625229,0.0496135632386933,0.0496343372450701,0.949,0.199007598080768,1,1000,1000,84.04515,26.6234757565116,0,20260709,1000
90,4,0.3,28,Inf,0.75,0,0,0.2,0,"S3_phi",1,0,1,0,1.00966462694516,0.00193292538903195,0.00966462694515974,0.0337497044407588,0.0337881592847006,0.954,0.132723354791752,1,1000,1000,83.9460777777778,26.6820865289613,0,20260709,1000
150,4,0.3,28,Inf,0.75,0,0,0.2,0,"S3_phi",1,0,1,0,0.993698897985862,-0.00126022040282753,-0.00630110201413764,0.0266231325632026,0.0266396424854779,0.948,0.103152901456208,1,1000,1000,83.8851866666667,26.7696645599344,0,20260709,1000
40,1,0.9,28,Inf,0.75,0,0,0.2,0,"S3_phi",0.821464393179539,0.0121285592618007,0.819,0,1.10646275000011,-0.000839412113596949,-0.00419706056798475,0.0703024985128312,0.0702722462755122,0.939819458375125,0.264021761746382,0.997,997,1000,21.033725,19.0323063517066,0.33225,20260709,1000
90,1,0.9,28,Inf,0.75,0,0,0.2,0,"S3_phi",0.99,0.00314642654451046,0.99,0,1.00385685051043,-0.000403233290748178,-0.00201616645374089,0.0443345142966888,0.0443141761274217,0.944,0.176753547331769,1,1000,1000,21.0407222222222,19.1834577939091,0.3308,20260709,1000
150,1,0.9,28,Inf,0.75,0,0,0.2,0,"S3_phi",1,0,1,0,1.00239831072939,0.000479662145878912,0.00239831072939456,0.0341293551938179,0.0341156584112638,0.961,0.137460771940185,1,1000,1000,21.0462133333333,19.4228601602816,0.332646666666667,20260709,1000
40,2,0.9,28,Inf,0.75,0,0,0.2,0,"S3_phi",0.917,0.00872416185085994,0.917,0,1.0501469012138,0.000889024735253624,0.00444512367626812,0.0579439041109585,0.057921748010365,0.951,0.231013452217663,1,1000,1000,41.9586,37.808602328187,0.1694,20260709,1000
90,2,0.9,28,Inf,0.75,0,0,0.2,0,"S3_phi",0.997,0.00172945077987204,0.997,0,0.996325686545617,-0.00111778248904582,-0.00558891244522908,0.0402673094019782,0.0402626897755351,0.946,0.154411243307555,1,1000,1000,41.9705555555556,37.93161309156,0.166211111111111,20260709,1000
150,2,0.9,28,Inf,0.75,0,0,0.2,0,"S3_phi",1,0,1,0,0.9984209040842,-0.000315819183159927,-0.00157909591579963,0.0298679754481666,0.0298547082245224,0.949,0.119684014856013,1,1000,1000,42.09632,38.1053694848735,0.16554,20260709,1000
40,4,0.9,28,Inf,0.75,0,0,0.2,0,"S3_phi",0.938,0.00762600813007697,0.938,0,1.04609003548539,0.00160618575563395,0.00803092877816977,0.0556418052064349,0.0556371666139265,0.929,0.211572239163121,1,1000,1000,83.90755,74.8371057648204,0.0768,20260709,1000
90,4,0.9,28,Inf,0.75,0,0,0.2,0,"S3_phi",0.999,0.000999499874937461,0.999,0,1.00747667190316,0.00137447426447199,0.00687237132235993,0.0364132026596609,0.0364209360960053,0.942,0.141787041215449,1,1000,1000,83.9495,75.2710099101877,0.0773333333333333,20260709,1000
150,4,0.9,28,Inf,0.75,0,0,0.2,0,"S3_phi",1,0,1,0,1.00870136790058,0.0017402735801153,0.00870136790057652,0.0279922996156579,0.0280323709498258,0.949,0.109554548855049,1,1000,1000,83.9636,75.6532684549165,0.0761533333333333,20260709,1000
40,1,0.3,14,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.729525862068966,0.0145817359871233,0.677,0,1.18277157699523,0.000231815870638336,0.00115907935319168,0.0810987050930301,0.0810553293862663,0.933189655172414,0.301519793407129,0.928,928,1000,10.4967,4.46683358499545,0.45265,20260709,1000
90,1,0.3,14,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.972477064220184,0.00522339126387167,0.954,0,1.02469983683781,0.00151264634959927,0.00756323174799636,0.0522466138944978,0.0522418815203005,0.934760448521916,0.199885682967123,0.981,981,1000,10.4779555555556,4.49399979078594,0.454377777777778,20260709,1000
150,1,0.3,14,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.998994974874372,0.00100451996091887,0.994,0,0.997297233904724,-0.000678121128518228,-0.00339060564259114,0.0379603807175689,0.0379473598663357,0.949748743718593,0.155094612547662,0.995,995,1000,10.52758,4.50961773673734,0.449813333333333,20260709,1000
40,2,0.3,14,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.894894894894895,0.00970320432435131,0.894,0,1.05990479205672,-8.39547941438312e-05,-0.000419773970719156,0.0607181856095743,0.0606878465895273,0.94994994994995,0.241015245583936,0.999,999,1000,20.954525,7.71207480655222,0.04535,20260709,1000
90,2,0.3,14,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.998,0.00141279864099595,0.998,0,0.994996248685942,-0.00123386638537615,-0.00616933192688074,0.0411570335077024,0.0411549502733747,0.947,0.160304350019733,1,1000,1000,20.9878777777778,7.72964035085694,0.0464111111111111,20260709,1000
150,2,0.3,14,Inf,0.75,0,0.5,0.2,0,"S3_phi",1,0,1,0,1.00112121273661,0.000224242547321063,0.00112121273660531,0.0330731831327084,0.0330574029803789,0.941,0.124745135588865,1,1000,1000,21.0464066666667,7.80890010149696,0.0453933333333333,20260709,1000
40,4,0.3,14,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.941,0.00745110730026082,0.941,0,1.02780838618118,-0.00136297325580567,-0.00681486627902836,0.055731795098302,0.0557205944691034,0.936,0.211720249665314,1,1000,1000,41.917825,14.0919071600515,0.000824999999999998,20260709,1000
90,4,0.3,14,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.999,0.000999499874937461,0.999,0,1.00043202307816,-3.63370387760353e-05,-0.000181685193880177,0.0384215107535385,0.0384023123844916,0.935,0.141944201242521,1,1000,1000,42.0092555555556,14.0920658056411,0.000955555555555554,20260709,1000
150,4,0.3,14,Inf,0.75,0,0.5,0.2,0,"S3_phi",1,0,1,0,0.995461272891449,-0.000907745421710182,-0.00453872710855091,0.0282473568830725,0.028247818667278,0.947,0.110202754020361,1,1000,1000,42.0251866666667,14.1837944005048,0.000826666666666666,20260709,1000
40,1,0.9,14,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.664248704663212,0.0152023437999498,0.641,0,1.22291625798583,-0.00158435988647518,-0.00792179943237589,0.0865018228821833,0.0864715074718115,0.927461139896373,0.326885328125195,0.965,965,1000,10.51105,9.76635080313311,0.580375,20260709,1000
90,1,0.9,14,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.941941941941942,0.00739878787468595,0.941,0,1.03357877952296,-0.000145846730639637,-0.000729233653198186,0.0562496750212973,0.0562217041553994,0.935935935935936,0.217806776386549,0.999,999,1000,10.4936444444444,9.9004312689807,0.581744444444444,20260709,1000
150,1,0.9,14,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.992,0.00281709069786544,0.992,0,1.00340830912876,-0.000279251672559377,-0.00139625836279689,0.0452284515813582,0.0452066942068478,0.938,0.168703616346919,1,1000,1000,10.50126,9.91311449393614,0.57996,20260709,1000
40,2,0.9,14,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.834503510531595,0.0117695781722668,0.832,0,1.10897981314934,0.00170383364262444,0.00851916821312221,0.0704173521274147,0.0704026491381202,0.929789368104313,0.262059363956196,0.997,997,1000,21.119325,19.1142244440898,0.33275,20260709,1000
90,2,0.9,14,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.994,0.00244213021765835,0.994,0,0.998322341493429,-0.00112009338422556,-0.00560046692112778,0.0447043697066082,0.0446960490354979,0.952,0.17684525588298,1,1000,1000,20.9238555555556,19.2075892004748,0.334855555555556,20260709,1000
150,2,0.9,14,Inf,0.75,0,0.5,0.2,0,"S3_phi",1,0,1,0,0.996780506407049,-0.000643898718590108,-0.00321949359295054,0.0363170395066226,0.0363045869929251,0.935,0.13688704481398,1,1000,1000,20.9434733333333,19.302780012255,0.334506666666667,20260709,1000
40,4,0.9,14,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.899,0.00952885092757778,0.899,0,1.04854697978456,-0.00256610327963672,-0.0128305163981836,0.0614815769523261,0.0615043836346809,0.931,0.230550625240855,1,1000,1000,42.008225,37.7966005142965,0.165925,20260709,1000
90,4,0.9,14,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.999,0.000999499874937461,0.999,0,0.990334688059883,-0.00204166697760208,-0.0102083348880104,0.0394808848468735,0.0395139207377758,0.95,0.154670303787522,1,1000,1000,41.9384444444444,38.0306836065717,0.167333333333333,20260709,1000
150,4,0.9,14,Inf,0.75,0,0.5,0.2,0,"S3_phi",1,0,1,0,1.00575059856169,0.00115011971233714,0.00575059856168569,0.030554900921849,0.030561268686466,0.956,0.119771101042618,1,1000,1000,42.0115,38.1882392503141,0.167406666666667,20260709,1000
40,1,0.3,28,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.887887887887888,0.00998211546010826,0.887,0,1.06454357083775,-0.000514452706665502,-0.00257226353332751,0.0631634735412108,0.0631339483429544,0.935935935935936,0.239568987539848,0.999,999,1000,21.0723,7.80550659064302,0.04605,20260709,1000
90,1,0.3,28,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.998,0.00141279864099595,0.998,0,1.00104337030911,-3.86935324418469e-05,-0.000193467662209235,0.0430122141749987,0.0429907201016356,0.933,0.160861198142787,1,1000,1000,21.0257333333333,7.77420395267523,0.0461555555555556,20260709,1000
150,1,0.3,28,Inf,0.75,0,0.5,0.2,0,"S3_phi",1,0,1,0,0.99386078272819,-0.00122784345436189,-0.00613921727180944,0.0307459050277977,0.0307550477946434,0.955,0.12535701879517,1,1000,1000,20.98362,7.78275552811924,0.0467533333333333,20260709,1000
40,2,0.3,28,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.949,0.00695693898205238,0.949,0,1.03838809791292,0.00167158340897527,0.00835791704487637,0.0556732704511349,0.0556705282961788,0.938,0.211524522980604,1,1000,1000,42.092575,14.1354637919562,0.000875,20260709,1000
90,2,0.3,28,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.999,0.000999499874937461,0.999,0,0.996844464565925,-0.000786066333753777,-0.00393033166876888,0.0363109391360546,0.036301290843748,0.948,0.141628086195222,1,1000,1000,41.9351777777778,14.0218842949968,0.000566666666666667,20260709,1000
150,2,0.3,28,Inf,0.75,0,0.5,0.2,0,"S3_phi",1,0,1,0,0.997238910211846,-0.000552217957630885,-0.00276108978815442,0.0291954460988141,0.0291860693398165,0.952,0.110620029534884,1,1000,1000,42.0652133333333,14.1363962237523,0.000653333333333334,20260709,1000
40,4,0.3,28,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.96,0.00619677335393187,0.96,0,1.01459770368995,-0.00176505593698603,-0.00882527968493016,0.05195826011572,0.051962260881521,0.938,0.199378338238794,1,1000,1000,84.2578,26.6759640537989,2.49999999999996e-05,20260709,1000
90,4,0.3,28,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.999,0.000999499874937461,0.999,0,1.00520277467298,0.000904302543989127,0.00452151271994564,0.0342947028411155,0.0342894776776859,0.948,0.132595240365464,1,1000,1000,84.0363555555556,26.7829502076041,0,20260709,1000
150,4,0.3,28,Inf,0.75,0,0.5,0.2,0,"S3_phi",1,0,1,0,1.00177364325041,0.000354728650082431,0.00177364325041215,0.0264766576198905,0.026465793351747,0.942,0.102962853587276,1,1000,1000,83.9388133333333,26.7201531663262,6.66666666666658e-06,20260709,1000
40,1,0.9,28,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.828828828828829,0.0119169465445645,0.828,0,1.09227001252795,-0.00228152808856136,-0.0114076404428068,0.0703358218362673,0.0703376223929181,0.937937937937938,0.26315050611238,0.999,999,1000,20.923575,18.9044899934914,0.332575,20260709,1000
90,1,0.9,28,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.988,0.00344325427466518,0.988,0,1.01493707083172,0.00143912499048904,0.00719562495244519,0.0438882359426574,0.0438898867353568,0.954,0.177698797994637,1,1000,1000,20.8834777777778,19.2324730086439,0.334877777777778,20260709,1000
150,1,0.9,28,Inf,0.75,0,0.5,0.2,0,"S3_phi",1,0,1,0,0.998889703816525,-0.000222059236694938,-0.00111029618347469,0.0356556846291446,0.0356385441457876,0.955,0.137477791460037,1,1000,1000,20.9342533333333,19.1917682139767,0.333313333333333,20260709,1000
40,2,0.9,28,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.924,0.00837997613361756,0.924,0,1.02960791482577,-0.0026684186119933,-0.0133420930599665,0.0594619119993387,0.0594920475150025,0.94,0.230162501533518,1,1000,1000,41.98425,37.615746707507,0.166975,20260709,1000
90,2,0.9,28,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.999,0.000999499874937461,0.999,0,1.00508102097587,0.000853195145256364,0.00426597572628182,0.0393226772988566,0.0393122705901854,0.95,0.154289893872864,1,1000,1000,41.8997111111111,38.0141466818697,0.168666666666667,20260709,1000
150,2,0.9,28,Inf,0.75,0,0.5,0.2,0,"S3_phi",1,0,1,0,0.999348581247725,-0.000130283750454901,-0.000651418752274507,0.0297217159638302,0.029707137076642,0.966,0.120269833447526,1,1000,1000,41.8643466666667,37.9200313832154,0.166746666666667,20260709,1000
40,4,0.9,28,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.946,0.00714730718522718,0.946,0,1.03571717807805,0.00061494750669322,0.0030747375334661,0.0565958879787432,0.0565709254122852,0.933,0.212227028808937,1,1000,1000,84.14025,74.8067949367877,0.078675,20260709,1000
90,4,0.9,28,Inf,0.75,0,0.5,0.2,0,"S3_phi",0.999,0.000999499874937461,0.999,0,1.00607161096666,0.00107720261317182,0.00538601306585909,0.0357464651652738,0.0357448223874472,0.954,0.141702470721379,1,1000,1000,84.0968333333333,75.0912192127275,0.0776666666666667,20260709,1000
150,4,0.9,28,Inf,0.75,0,0.5,0.2,0,"S3_phi",1,0,1,0,1.01208851833971,0.00241770366794175,0.0120885183397088,0.0286440341007462,0.0287316115089482,0.943,0.109625348846732,1,1000,1000,84.0199533333333,75.6510098445853,0.0767933333333333,20260709,1000
40,1,0.3,14,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.24,0.0136776066282418,0.234,0.00847457627118644,1.93260049385953,-0.00368228614746059,-0.0368228614746059,0.0778051073273558,0.0778523288114343,0.932307692307692,0.298332145537232,0.975,975,1000,10.492825,4.44861598813011,0.45195,20260709,1000
90,1,0.3,14,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.496,0.0158108823283206,0.496,0,1.36797190043209,-0.00402155382965803,-0.0402155382965803,0.0513295352180118,0.0514612413347779,0.939,0.198123693652379,1,1000,1000,10.4994222222222,4.5005417145051,0.452111111111111,20260709,1000
150,1,0.3,14,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.716,0.0142598737722323,0.716,0,1.20065250159218,0.000924613010741829,0.00924613010741829,0.0403070853343779,0.0402975356100631,0.948,0.15404874881708,1,1000,1000,10.5020066666667,4.50415396060468,0.452373333333333,20260709,1000
40,2,0.3,14,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.354,0.0151223014121528,0.354,0.0028169014084507,1.61769708900224,-0.00323337323483537,-0.0323337323483537,0.0635249171759699,0.0635754228423797,0.933,0.238962288956216,1,1000,1000,21.000875,7.7144262511444,0.045925,20260709,1000
90,2,0.3,14,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.693,0.014585986425333,0.693,0,1.1975131685823,6.31000841788548e-05,0.000631000841788548,0.0392311252015699,0.0392115555036687,0.956,0.16109880522769,1,1000,1000,21.0291,7.79324884433039,0.0450444444444444,20260709,1000
150,2,0.3,14,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.873,0.0105295299040366,0.873,0,1.07803729163645,1.66078263980213e-05,0.000166078263980213,0.0329615931373847,0.0329451124046076,0.941,0.124953129400874,1,1000,1000,20.9678866666667,7.77914554858477,0.0470533333333333,20260709,1000
40,4,0.3,14,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.431,0.0156601085564564,0.431,0,1.48228612475961,-0.00288196217412727,-0.0288196217412727,0.0566756674017173,0.0567205857703158,0.937,0.213757863943268,1,1000,1000,42.048575,14.1403555937138,0.000675000000000002,20260709,1000
90,4,0.3,14,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.788,0.0129250145067617,0.788,0,1.13291022438562,-0.000164847064379664,-0.00164847064379664,0.0368546279441868,0.0368365648759241,0.948,0.142428270935997,1,1000,1000,41.9964,14.1416162764062,0.000588888888888889,20260709,1000
150,4,0.3,14,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.937,0.00768316341099159,0.937,0,1.04589092217999,0.000974566015568445,0.00974566015568445,0.0279971655587805,0.0280001288740809,0.959,0.110166821101181,1,1000,1000,42.0012933333333,14.1259386156825,0.000693333333333334,20260709,1000
40,1,0.9,14,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.240951396070321,0.0137526464803743,0.233,0.0127118644067797,2.05695186929362,-0.000340456730684391,-0.00340456730684391,0.0861075614599587,0.0860637003060679,0.932781799379524,0.325978724676509,0.967,967,1000,10.419175,9.73297721439138,0.585675,20260709,1000
90,1,0.9,14,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.464929859719439,0.0157882431735046,0.464,0,1.47923141934213,0.0019073491611179,0.019073491611179,0.0551913122914424,0.0551966189902139,0.950901803607214,0.216533840521214,0.998,998,1000,10.4974555555556,9.88103096920899,0.580422222222222,20260709,1000
150,1,0.9,14,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.618,0.015364764885933,0.618,0,1.25159588539184,-0.00180650542631033,-0.0180650542631033,0.0439748242558442,0.0439899402706953,0.942,0.168633682590191,1,1000,1000,10.50386,9.90354884712552,0.579313333333333,20260709,1000
40,2,0.9,14,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.321,0.0147634345597493,0.321,0.00619195046439629,1.6920023211801,-0.00124413147642397,-0.0124413147642397,0.0655183916550359,0.0654974415420041,0.949,0.26293858890192,1,1000,1000,21.22495,19.3302806264831,0.3338,20260709,1000
90,2,0.9,14,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.621,0.0153414145371279,0.621,0,1.28728032089691,0.00105542013604722,0.0105542013604722,0.0456137946135993,0.0456031967350552,0.946,0.176947834477407,1,1000,1000,21.0690555555556,19.2968510249294,0.332522222222222,20260709,1000
150,2,0.9,14,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.815,0.0122790471943062,0.815,0,1.11452229837783,4.69934409494666e-05,0.000469934409494666,0.0354036861669063,0.0353860111003498,0.946,0.136888747051212,1,1000,1000,21.0622533333333,19.3786487087988,0.331886666666667,20260709,1000
40,4,0.9,14,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.403,0.0155109960995418,0.403,0,1.55565085133297,-6.72732288253819e-06,-6.72732288253819e-05,0.0593759613628158,0.0593462663377209,0.938,0.23167219597329,1,1000,1000,41.849775,37.3845517983468,0.1662,20260709,1000
90,4,0.9,14,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.696,0.0145459272650457,0.696,0,1.16960133874062,-0.00256131949924099,-0.0256131949924099,0.0396065114942418,0.0396694773669626,0.943,0.154946053284616,1,1000,1000,41.9289,37.9755094033258,0.166988888888889,20260709,1000
150,4,0.9,14,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.91,0.00904986187739901,0.91,0,1.06685957226396,0.00109497937829907,0.0109497937829907,0.0307402064662491,0.0307443379036359,0.943,0.119880470122767,1,1000,1000,41.9727533333333,38.2120597815623,0.169093333333333,20260709,1000
40,1,0.3,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.353707414829659,0.015134615710668,0.353,0,1.58421044286329,-0.00260484879169472,-0.0260484879169472,0.0604403080963024,0.0604661535774989,0.940881763527054,0.240660332662859,0.998,998,1000,20.9671,7.69353768558038,0.0456,20260709,1000
90,1,0.3,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.674,0.0148230900961979,0.674,0,1.20578710996015,-0.000884190022456363,-0.00884190022456363,0.0413423959149886,0.0413311782833188,0.947,0.160184993549053,1,1000,1000,20.9675333333333,7.7427026507575,0.0474111111111111,20260709,1000
150,1,0.3,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.875,0.0104582503316759,0.875,0,1.07198220082977,-0.00039176153839568,-0.0039176153839568,0.0324247821281197,0.0324109334432525,0.946,0.124967541495538,1,1000,1000,21.0230333333333,7.78724560553949,0.04668,20260709,1000
40,2,0.3,28,Inf,0.75,0,0.3,0.1,0,"S4_effect",0.461,0.0157632166768081,0.461,0,1.43729346765978,0.00081071634275029,0.0081071634275029,0.0521182122808568,0.0520984549126892,0.943,0.21127495748147,1,1000,1000,41.92995,13.9927506754718,0.000824999999999999,20260709,1000
